"FIGIS_ID","ISCAAP_ID","NAME_en","NAME_fr","NAME_es","NAME_ar","NAME_cn","NAME_ru","Unit","Scientific.Name","Alpha3.Code","FAOMAP_LAYER_ID","Author"
"11219","1080103405","Indian swellshark","Holbiche indienne","Pejegato de Silas","قِرش مُنتفِخ هندي","印度绒毛鲨","","t","Cephaloscyllium silasi","CPA","","(Talwar 1974)"
"11220","1080103406","Balloon shark","Holbiche soufflue","Pejegato balón","قِرش كُرة","南非绒毛鲨","","t","Cephaloscyllium sufflans","CPH","","(Regan 1921)"
"11206","1700211508","Bluespotted hind","Vieille étoiles bleues","Cherna de pintas azules","حجلة نُجوم زرقاء","黄背青九棘鲈","","t","Cephalopholis cyanostigma","CFY","","(Valenciennes 1828)"
"11207","1700211502","Coney","Coné ouatalibi","Cherna cabrilla","كوني","金黄九棘鲈","","t","Cephalopholis fulva","CFJ","","(Linnaeus 1758)"
"11186","1700102503","Swordspine snook","","","","","","t","Centropomus ensiferus","EPN","","Poey 1860"
"11187","1700102504","Blackfin snook","","","","","","t","Centropomus medius","EPD","","Günther 1864"
"10359","1101400104","","","","","","","t","Anacanthobatis melanosoma","RAN","","(Chan 1965)"
"10360","1101400105","Black legskate","","","","","","t","Anacanthobatis ori","RAH","","(Wallace 1967)"
"10361","1900900701","Bearded leatherjacket","","","","","","t","Anacanthus barbatus","NAT","","Gray 1830"
"10362","1410300401","","","","","","","t","Anadoras grypus","ADG","","(Cope 1872)"
"10363","1400208001","","","Jarabugo","","","","t","Anaecypris hispanica","AZH","","(Steindachner 1866)"
"10364","1706309501","Geographic wrasse","","","","","","t","Anampses geographicus","NAF","","Valenciennes 1840"
"10365","1772000101","Tentacled dragonet","","","","","","t","Anaora tentaculata","NRE","","Gray 1835"
"10366","1430600101","Allardice's moray","","","","","","t","Anarchias allardicei","AMA","","Jordan & Starks 1906"
"10367","1510600101","Fringed pipefish","","","","","","t","Anarchopterus criniger","SAQ","","(Bean & Dresel 1884)"
"10334","1570400401","Butterfly splitfin","","","","","","t","Ameca splendens","GMS","","Miller & Fitzsimons 1971"
"10335","1411000402","Snail bullhead","","","","","","t","Ameiurus brunneus","IAB","","(Jordan 1877)"
"10336","1411000403","Flat bullhead","","","","","","t","Ameiurus platycephalus","IAP","","(Girard 1859)"
"10144","1412500101","","","","","","","t","Acanthopoma annectens","TPE","","Lütken 1891"
"10145","1830200101","Scale-eye plaice","","","","","","t","Acanthopsetta nadeshnyi","NTJ","","Schmidt 1904"
"10146","1400500101","","","","","","","t","Acanthopsoides delphax","HPD","","Siebert 1991"
"10138","1782300101","Spiny snailfish","","","","","","t","Acantholiparis opercularis","AIO","","Gilbert & Burke 1912"
"10108","1400200601","Blackbrow bleak","","","","","","t","Acanthalburnus microlepis","AHL","","(De Filippi 1861)"
"10109","1720800101","","","","","","","t","Acanthaphritis barbata","NHT","","(Okamura & Kishida 1963)"
"10110","1701000101","Mud sunfish","","","","","","t","Acantharchus pomotis","AKP","","(Baird 1855)"
"10111","1706205703","Canary damsel","","","","","","t","Abudefduf luridus","AUU","","(Cuvier 1830)"
"10112","1706205702","Sergeant-major","","","","","","t","Abudefduf saxatilis","ABU","","(Linnaeus 1758)"
"10113","1772300101","Roughhead blenny","","","","","","t","Acanthemblemaria aspera","NBP","","(Longley 1927)"
"10114","1400200401","","","","","","","t","Aaptosyax grypus","AAX","","Rainboth 1991"
"10115","1901002801","Starry triggerfish","Baliste étoilé","Pejepuerco estrellado","","","","t","Abalistes stellaris","AJS","","(Bloch & Schneider 1801)"
"10116","1400200501","Chinese false gudgeon","","","","棒花鱼","","t","Abbottina rivularis","ABB","","(Basilewsky 1855)"
"10117","1782100101","Redskinfish","","","","","","t","Ablabys binotatus","ABW","","(Peters 1855)"
"10118","1470100801","Flat needlefish","Orphie plate","Agujón sable","","","","t","Ablennes hians","BAF","","(Valenciennes 1846)"
"10119","1400700101","","","","","","","t","Aborichthys elongatus","ABE","","Hora 1921"
"10120","1400233301","White bream","","","","","Густера","t","Blicca bjoerkna","ABK","","(Linnaeus 1758)"
"10121","1380401001","","","","","","","t","Abramites eques","ABQ","","(Steindachner 1878)"
"10122","1772300102","Spinyhead blenny","","","","","","t","Acanthemblemaria spinosa","NBI","","Metzelaar 1919"
"10123","1412800101","","","","","","","t","Acanthicus hystrix","AYX","","Spix & Agassiz 1829"
"10124","1400207201","","","","","","","t","Acanthobrama lissneri","AHS","","Tortonese 1952"
"10125","1400207202","Kinneret bleak","","","","","","t","Acanthobrama terraesanctae","AHT","","Steinitz 1952"
"10126","1413300101","","","","","","","t","Acanthobunocephalus nicoi","ABN","","Friel 1995"
"10127","1706000101","Bandfish","","","","","","t","Acanthocepola abbreviata","ACV","","(Valenciennes 1835)"
"10128","1611500101","","","","","","","t","Acanthochaenus lutkeni","SUK","","Gill 1884"
"10129","1706200301","Spiny chromis","","","","","","t","Acanthochromis polyacanthus","AIL","","(Bleeker 1855)"
"10130","1413200101","","","","","","","t","Acanthocleithron chapini","AHI","","Nichols & Griscom 1917"
"10131","1700700101","","","","","","","t","Acanthoclinus fuscus","AIF","","Jenyns 1842"
"10132","1400700201","Mottled loach","","","","","","t","Acanthocobitis botia","BTO","","(Hamilton 1822)"
"10133","1410300101","Talking catfish","","","","","","t","Acanthodoras spinosissimus","NTM","","(Eigenmann & Eigenmann 1888)"
"10134","1732100501","","","","","","","t","Acanthogobius ommaturus","ACG","","(Richardson 1845)"
"10135","1706300101","Scale-rayed wrasse","","","","","","t","Acantholabrus palloni","AKL","","(Valenciennes 1839)"
"10136","1707000101","St. Paul's fingerfin","","","","","","t","Acantholatris monodactylus","TLD","","(Carmichael 1819)"
"12831","1781302501","Dusky sculpin","","","","","","t","Icelinus burchami","IBU","","Evermann & Goldsborough 1907"
"12804","1390600301","","","","","","","t","Hypopygus lepturus","HYU","","Hoedeman 1962"
"12776","1381400201","","","","","","","t","Hydrolycus pectoralis","HYT","","(Günther 1866)"
"12777","1320800801","Benoit's lanternfish","","","","","","t","Hygophum benoiti","HYB","","(Cocco 1838)"
"12778","1570701101","","","","","","","t","Hylopanchax stictopleuron","HXS","","(Fowler 1949)"
"12779","1480600301","Glasshead grenadier","","","","","","t","Hymenocephalus italicus","HYS","","Giglioli 1884"
"12780","1400113701","Northern hog sucker","","","","","","t","Hypentelium nigricans","HYN","","(Lesueur 1817)"
"12781","1400701401","","","","","","","t","Hypergastromyzon eubranchus","HYE","","Roberts 1991"
"12782","1210509701","Sandy sprat","","","","","","t","Hyperlophus vittatus","HPV","","(Castelnau 1875)"
"12783","1280600801","","","","","","","t","Hyperopisus bebe","OMU","","(Lacépède 1803)"
"12784","1720400601","Greater sand-eel","","","","","","t","Hyperoplus immaculatus","YEI","","(Corbin 1950)"
"12785","1706146901","Spotfin surfperch","","","","","","t","Hyperprosopon anale","HRE","","Agassiz 1861"
"12786","1380100701","Calypso tetra","","","","","","t","Hyphessobrycon axelrodi","HSX","","(Travassos 1959)"
"12787","1380100702","Black neon tetra","","","","","","t","Hyphessobrycon herbertaxelrodi","HSH","","Géry 1961"
"12788","1771502301","Oyster blenny","","","","","","t","Hypleurochilus aequipinnis","HYQ","","(Günther 1861)"
"12789","1110100501","Australian numbfish","","","","","","t","Hypnos monopterygium","TTP","","(Shaw 1795)"
"12790","1630203501","Barnes' silverside","","","","","","t","Hypoatherina barnesi","HYO","","Schultz 1953"
"12791","1410303301","","","","","","","t","Hypodoras forficulatus","HDF","","Eigenmann 1925"
"12792","1782100701","","","","","","","t","Hypodytes rubripinnis","HDU","","(Temminck & Schlegel 1843)"
"12793","1080402701","Blacktipe tope","Requin-hâ élégant","Cazón elegante","قِرش كلب أنيق","黑边翅鲨","","t","Hypogaleus hyugaensis","THH","","(Miyosi 1939)"
"12794","1732114301","Bumblebee fish","","","","","","t","Hypogymnogobius xanthozona","HYX","","(Bleeker 1849)"
"18571","2312300101","Hair crab","Crabe velu","Cangrejo peludo","سلطعون أزغب","绒毛长蟹","Краб волосатый четырехугольный","t","Erimacrus isenbeckii","HBZ","","(Brandt 1848)"
"18671","7873000101","Fleshy dilsea","Dilsea charnue","Dilsea carnosa","ديلزيا لَحْمِيَّة","肉色红藻","","t","Dilsea carnosa","SWP","","(Schmidel) Kuntze 1898"
"18713","3163900103","Chilean semele","Sémèle chilienne","Almeja blanca chilena","سِمِل شيلية","厚壳双带蛤","","t","Semele solida","TUW","","(Gray 1828)"
"18792","1707701003","Splendid threadfin","Barbure magnifique","Barbudo espléndido","زعنفة رقيقة جميلة","蕞丝鮨马鲅","","t","Filimanus perplexa","QRS","","Feltes 1991"
"18794","1707701005","Indian sevenfinger threadfin","Barbure sept doigts des Indes","Barbudo de siete dedos índico","زعنفة رقيقة سبعة أصابع هندية","真丝鮨马鲅","","t","Filimanus similis","QRU","","Feltes 1991"
"18796","1707700701","Dwarf paradise fish","Barbure paradis nain","Barbudo paraíso enano","زعنفة رقيقة جنَّة قزم","维氏副马鲅","","t","Parapolynemus verekeri","QRY","","(Saville-Kent 1889)"
"18798","1707700111","Long-limb threadfin","Barbure longs-doigts","Barbudo de dedos largos","زعنفة رقيقة أصابع طويلة","长翅多指马鲅","","t","Polydactylus longipes","QSF","","Motomuro, Okamoto & Iwatsuki 2001"
"18801","1707700114","African blackspot threadfin","Barbure tâche noire d'Afrique","Barbudo mancha negra africano","زعنفة رقيقة ذات بقعة سوداء إفريقية","非洲黑斑多指马鲅","","t","Polydactylus malagasyensis","QSK","","Motomuro & Iwatsuki 2001"
"18803","1707700116","Arabian blackspot threadfin","Barbure à tâche noire d'Arabie","Barbudo de mancha negra árabe","زعنفة رقيقة ذات بقعة سوداء عربية","阿拉伯黑斑多指马鲅","","t","Polydactylus mullani","QSW","","(Hora 1926)"
"18866","1706505609","Gulf parrotfish","Perroquet du Golfe","Loro del Golfo","بَبَّغاء الخليج","桃鹦嘴鱼","","t","Scarus persicus","USW","","Randall & Bruce 1983"
"18250","6190900101","Hermit anemone","Anemone du Pagure","Anemona del ermitano","شُقّار مُقرَّن الذَّنَب","隐身丽海葵","","t","Calliactis parasitica","KKK","","(Couch 1838)"
"19043","12105059XX","Black-Caspian Sea sprats nei","Clupeonelle nca","Espadínos Mar Negro-Caspio nep","","","Тюльки (=каспийские кильки)","t","Clupeonella spp","CWA","",""
"19127","2302012306","Red vermillion crab","Crabe royal vermillon","Centolla rojo bermellón","","","Краб-стригун Веррилла","t","Paralomis verrilli","KVV","","(Benedict 1894)"
"19135","1400205906","Semah mahseer","","","","","Махсир","t","Tor douronensis","TZD","","(Valenciennes 1842)"
"18403","7871600301","Iridea","Iridée","Iridea","سَوْسَنَة أو إيريديا","心形银杏藻","","t","Iridaea cordata","IDC","","(Turner) Bory 1826"
"19050","1700600605","Yellow bass","","","","","","t","Morone mississippiensis","YBW","","Jordan & Eigenmann 1887"
"11391","1706202306","Yellow chromis","","","","","","t","Chromis analis","HSS","","(Cuvier 1830)"
"11392","1706202301","Damselfish","","","","","","t","Chromis chromis","CMK","","(Linnaeus 1758)"
"11393","1706202303","Valparaiso chromis","","","","","","t","Chromis crusma","HUR","","(Valenciennes 1833)"
"11394","1706202304","Peruvian chromis","","","","","","t","Chromis intercrusma","HRC","","Evermann & Radcliffe 1917"
"11395","1706202305","Blacksmith","","","","","","t","Chromis punctipinnis","HRJ","","(Cooper 1863)"
"11396","1732107901","Chestnut goby","","","","","","t","Chromogobius quadrivittatus","CBQ","","(Steindachner 1863)"
"11397","1410807803","","","","","","","t","Chrysichthys auratus","BCY","","(Geoffroy St. Hilaire 1808-1809)"
"11398","1410807806","Kibonde","","","","","","t","Chrysichthys brachynema","BCR","","Boulenger 1900"
"11399","1410807807","Kokuni","","","","","","t","Chrysichthys cranchii","BCI","","(Leach 1818)"
"11400","1410807808","Kukumai","","","","","","t","Chrysichthys grandis","BCG","","Boulenger 1917"
"11401","1410807809","Aluminum catfish","","","","","","t","Chrysichthys longipinnis","BCN","","(Boulenger 1899)"
"11402","1410807801","","","","","","","t","Chrysichthys mabusi","BCS","","Boulenger 1905"
"11403","1410807805","","","","","","","t","Chrysichthys maurus","BCT","","(Valenciennes 1840)"
"11404","1410807810","Ornate bagrid","","","","","","t","Chrysichthys ornatus","BCJ","","Boulenger 1902"
"11405","1706200801","Twinspot damselfish","","","","","","t","Chrysiptera biocellata","HRK","","(Quoy & Gaimard 1825)"
"11406","1706200802","Blueline demoiselle","","","","","","t","Chrysiptera caeruleolineata","HSJ","","(Allen 1973)"
"11407","1706200803","Easter damselfish","","","","","","t","Chrysiptera rapanui","YSR","","(Greenfield & Hensley 1970)"
"11408","1703755501","Reeve's croaker","","","","","","t","Chrysochir aureus","HRR","","(Richardson 1846)"
"11409","1705905405","Speckled pavon","","","","","","t","Cichla temensis","IHT","","Humboldt 1821"
"11410","1705905301","Green guapote","","","","","","t","Cichlasoma beani","IHE","","(Jordan 1889)"
"11411","1705905302","Black acara","","","","","","t","Cichlasoma bimaculatum","IHI","","(Linnaeus 1758)"
"11412","1705905305","Rio Grande cichlid","","","","","","t","Cichlasoma cyanoguttatum","IHY","","(Baird & Girard 1854)"
"11413","1705905303","Chameleon cichlid","","","","","","t","Cichlasoma facetum","IHF","","(Jenyns 1842)"
"11414","1705905304","","","","","","","t","Cichlasoma istlanum","IHS","","(Jordan & Snyder 1899)"
"11376","1510601001","Short-bodied pipefish","","","","","","t","Choeroichthys brachysoma","CBJ","","(Bleeker 1855)"
"11377","1590300201","Swampfish","","","","","","t","Chologaster cornuta","AYC","","Agassiz 1853"
"11378","1400201405","","","","","","","t","Chondrostoma genei","HOG","","(Bonaparte 1839)"
"11379","1400201401","Common nase","Nase commun","Condrostoma común","سمكة شبّوط شائعة","软口鱼","","t","Chondrostoma nasus","HON","","(Linnaeus 1758)"
"11380","1400201403","Iberian nase","","","","","","t","Chondrostoma polylepis","HOY","","Steindachner 1864"
"11381","1400201404","","","","","","","t","Chondrostoma soetta","HOS","","Bonaparte 1840"
"11382","1400201402","","","","","","","t","Chondrostoma toxostoma","HOX","","(Vallot 1837)"
"11383","1900201201","","","","","","","t","Chonerhinos amabilis","KHA","","Roberts 1982"
"11384","1732109101","","","","","","","t","Chonophorus macrorhynchus","HFP","","(Bleeker 1867)"
"11385","1780501601","Orangebanded stingfish","","","","","","t","Choridactylus multibarbus","HCI","","Richardson 1848"
"11386","1920100801","Rocksucker","","","","","","t","Chorisochismus dentex","GCX","","(Pallas 1769)"
"11359","1706800101","Tasseled kelpfish","","","","","","t","Chironemus georgianus","HIG","","Cuvier 1829"
"11360","1951000301","","","","","","","t","Chirophryne xenolophus","CXU","","Regan & Trewavas 1932"
"11361","1630200601","","","","","","","t","Chirostoma estor","KRE","","de Buen 1945"
"11362","1630200602","","","","","","","t","Chirostoma grandocule","KRG","","(Steindachner 1894)"
"11363","1250301601","","","","","","","t","Chirostomias pliopterus","SIO","","Regan & Trewavas 1930"
"11364","1280200201","Clown knifefish","","","","","","t","Chitala chitala","NCC","","(Hamilton 1822)"
"11365","1781301601","Roughback sculpin","","","","","","t","Chitonotus pugetensis","CQZ","","(Steindachner 1876)"
"11366","1732109001","","","","","","","t","Chlamydogobius gloveri","HBV","","(Hoese 1991)"
"11367","1050100101","Frilled shark","Requin lézard","Tiburón anguila","قِرش جِِلد العِظايَة","裙边皮鳃鲨","","t","Chlamydoselachus anguineus","HXC","11367","Garman 1884"
"11368","1701800301","Nosey dottyback","","","","","","t","Chlidichthys bibulus","CDB","","(Smith 1954)"
"11369","1432100201","Mottled false moray","","","","","","t","Chlopsis dentatus","ACD","","(Seale 1917)"
